应变(%),应力(N/mm^2),力(N),位移(mm),变形Y(mm),变形Z(mm),时间(s),Temperature1(-),Temperature2(-),Temperature3(-),变形X(mm)
1.719925E-05,66.26772,13426,0.2665863,3.099442E-06,0,53.37988,0.1,0.1,0.1,0
1.719925E-05,66.2772,13427.92,0.2666779,3.099442E-06,0,53.39697,0.1,0.1,0.1,0
1.719925E-05,66.28915,13430.34,0.2667847,3.099442E-06,0,53.41406,0.1,0.1,0.1,0
2.249132E-05,66.29684,13431.9,0.2668304,4.053116E-06,0,53.43066,0.1,0.1,0.1,0
2.249132E-05,66.30499,13433.55,0.266922,4.053116E-06,0,53.44775,0.1,0.1,0.1,0
2.249132E-05,66.31614,13435.81,0.266983,4.053116E-06,0,53.46484,0.1,0.1,0.1,0
2.77834E-05,66.32616,13437.84,0.2670746,5.00679E-06,0,53.48193,0.1,0.1,0.1,0
2.249132E-05,66.33841,13440.32,0.2671814,4.053116E-06,0,53.49902,0.1,0.1,0.1,0
2.249132E-05,66.34615,13441.89,0.2672729,4.053116E-06,0,53.51611,0.1,0.1,0.1,0
2.77834E-05,66.35825,13444.34,0.267334,5.00679E-06,0,53.53271,0.1,0.1,0.1,0
2.249132E-05,66.36664,13446.04,0.2674255,4.053116E-06,0,53.5498,0.1,0.1,0.1,0
2.249132E-05,66.37794,13448.33,0.2675323,4.053116E-06,0,53.56689,0.1,0.1,0.1,0
2.249132E-05,66.38791,13450.35,0.2675781,4.053116E-06,0,53.58398,0.1,0.1,0.1,0
2.249132E-05,66.39709,13452.21,0.2676849,4.053116E-06,0,53.60107,0.1,0.1,0.1,0
1.719925E-05,66.40681,13454.18,0.2677765,3.099442E-06,0,53.61768,0.1,0.1,0.1,0
1.719925E-05,66.41525,13455.89,0.2678223,3.099442E-06,0,53.63477,0.1,0.1,0.1,0
1.719925E-05,66.42626,13458.12,0.2679291,3.099442E-06,0,53.65186,0.1,0.1,0.1,0
2.249132E-05,66.4352,13459.93,0.2680359,4.053116E-06,0,53.66895,0.1,0.1,0.1,0
2.249132E-05,66.44621,13462.16,0.2680817,4.053116E-06,0,53.68604,0.1,0.1,0.1,0
2.249132E-05,66.45632,13464.21,0.2681732,4.053116E-06,0,53.70313,0.1,0.1,0.1,0
2.77834E-05,66.4687,13466.72,0.26828,5.00679E-06,0,53.71973,0.1,0.1,0.1,0
2.77834E-05,66.48293,13469.6,0.2683716,5.00679E-06,0,53.73682,0.1,0.1,0.1,0
2.77834E-05,66.49408,13471.86,0.2684784,5.00679E-06,0,53.75391,0.1,0.1,0.1,0
2.77834E-05,66.5038,13473.83,0.2685242,5.00679E-06,0,53.771,0.1,0.1,0.1,0
2.77834E-05,66.50943,13474.97,0.268631,5.00679E-06,0,53.78809,0.1,0.1,0.1,0
2.77834E-05,66.51826,13476.76,0.2686768,5.00679E-06,0,53.80469,0.1,0.1,0.1,0
2.77834E-05,66.52626,13478.38,0.2687836,5.00679E-06,0,53.82178,0.1,0.1,0.1,0
2.77834E-05,66.53692,13480.54,0.2688751,5.00679E-06,0,53.83887,0.1,0.1,0.1,0
2.77834E-05,66.54906,13483,0.2689819,5.00679E-06,0,53.85596,0.1,0.1,0.1,0
3.307547E-05,66.56026,13485.27,0.2690277,5.960464E-06,0,53.87305,0.1,0.1,0.1,0
3.307547E-05,66.57339,13487.93,0.2691345,5.960464E-06,0,53.89014,0.1,0.1,0.1,0
2.77834E-05,66.58218,13489.71,0.2692261,5.00679E-06,0,53.90674,0.1,0.1,0.1,0
2.77834E-05,66.59111,13491.52,0.2692719,5.00679E-06,0,53.92383,0.1,0.1,0.1,0
2.249132E-05,66.60163,13493.65,0.2693787,4.053116E-06,0,53.94092,0.1,0.1,0.1,0
2.249132E-05,66.61347,13496.05,0.2694855,4.053116E-06,0,53.95801,0.1,0.1,0.1,0
2.249132E-05,66.62779,13498.95,0.269577,4.053116E-06,0,53.9751,0.1,0.1,0.1,0
1.719925E-05,66.63568,13500.55,0.2696228,3.099442E-06,0,53.9917,0.1,0.1,0.1,0
1.719925E-05,66.64343,13502.12,0.2697296,3.099442E-06,0,54.00879,0.1,0.1,0.1,0
1.719925E-05,66.65173,13503.8,0.2697754,3.099442E-06,0,54.02588,0.1,0.1,0.1,0
1.058415E-05,66.66338,13506.16,0.2698822,1.907349E-06,0,54.04297,0.1,0.1,0.1,0
1.058415E-05,66.67631,13508.78,0.2699738,1.907349E-06,0,54.06006,0.1,0.1,0.1,0
1.058415E-05,66.68574,13510.69,0.2700806,1.907349E-06,0,54.07666,0.1,0.1,0.1,0
1.058415E-05,66.69585,13512.74,0.2701263,1.907349E-06,0,54.09375,0.1,0.1,0.1,0
1.058415E-05,66.70375,13514.34,0.2702332,1.907349E-06,0,54.11084,0.1,0.1,0.1,0
1.058415E-05,66.71342,13516.3,0.2703247,1.907349E-06,0,54.12793,0.1,0.1,0.1,0
5.292075E-06,66.72394,13518.43,0.2703857,9.536743E-07,0,54.14502,0.1,0.1,0.1,0
5.292075E-06,66.7345,13520.57,0.2704773,9.536743E-07,0,54.16211,0.1,0.1,0.1,0
0,66.74842,13523.39,0.2705841,0,0,54.17871,0.1,0.1,0.1,0
0,66.75824,13525.38,0.2706757,0,0,54.1958,0.1,0.1,0.1,0
0,66.76787,13527.33,0.2707214,0,0,54.21289,0.1,0.1,0.1,0
-5.292075E-06,66.77502,13528.78,0.2708282,-9.536743E-07,0,54.22998,0.1,0.1,0.1,0
-5.292075E-06,66.78435,13530.67,0.270874,-9.536743E-07,0,54.24707,0.1,0.1,0.1,0
-5.292075E-06,66.79565,13532.96,0.2709808,-9.536743E-07,0,54.26367,0.1,0.1,0.1,0
-5.292075E-06,66.80489,13534.83,0.2710724,-9.536743E-07,0,54.28076,0.1,0.1,0.1,0
-5.292075E-06,66.81396,13536.67,0.2711792,-9.536743E-07,0,54.29785,0.1,0.1,0.1,0
-5.292075E-06,66.82147,13538.19,0.271225,-9.536743E-07,0,54.31494,0.1,0.1,0.1,0
-5.292075E-06,66.83159,13540.24,0.2713318,-9.536743E-07,0,54.33203,0.1,0.1,0.1,0
-5.292075E-06,66.84427,13542.81,0.2714233,-9.536743E-07,0,54.34912,0.1,0.1,0.1,0
-5.292075E-06,66.85508,13545,0.2715302,-9.536743E-07,0,54.36572,0.1,0.1,0.1,0
-5.292075E-06,66.86599,13547.21,0.2715759,-9.536743E-07,0,54.38281,0.1,0.1,0.1,0
-1.058415E-05,66.8731,13548.65,0.2716827,-1.907349E-06,0,54.3999,0.1,0.1,0.1,0
-1.058415E-05,66.88386,13550.83,0.2717285,-1.907349E-06,0,54.41699,0.1,0.1,0.1,0
-5.292075E-06,66.89358,13552.8,0.2718353,-9.536743E-07,0,54.43408,0.1,0.1,0.1,0
-5.292075E-06,66.90355,13554.82,0.2719269,-9.536743E-07,0,54.45068,0.1,0.1,0.1,0
-5.292075E-06,66.91486,13557.11,0.2720337,-9.536743E-07,0,54.46777,0.1,0.1,0.1,0
-5.292075E-06,66.92379,13558.92,0.2720795,-9.536743E-07,0,54.48486,0.1,0.1,0.1,0
0,66.93549,13561.29,0.272171,0,0,54.50195,0.1,0.1,0.1,0
0,66.94492,13563.2,0.2722778,0,0,54.51904,0.1,0.1,0.1,0
0,66.95557,13565.36,0.2723846,0,0,54.53613,0.1,0.1,0.1,0
0,66.96688,13567.65,0.2724304,0,0,54.55273,0.1,0.1,0.1,0
0,66.97556,13569.41,0.272522,0,0,54.56982,0.1,0.1,0.1,0
0,66.98579,13571.48,0.2726288,0,0,54.58691,0.1,0.1,0.1,0
0,66.99403,13573.15,0.2726746,0,0,54.604,0.1,0.1,0.1,0
0,67.00459,13575.29,0.2727814,0,0,54.62109,0.1,0.1,0.1,0
0,67.01598,13577.6,0.2728729,0,0,54.6377,0.1,0.1,0.1,0
0,67.02557,13579.54,0.2729797,0,0,54.65479,0.1,0.1,0.1,0
-5.292075E-06,67.03455,13581.36,0.2730255,-9.536743E-07,0,54.67188,0.1,0.1,0.1,0
0,67.04304,13583.08,0.2731323,0,0,54.68896,0.1,0.1,0.1,0
5.292075E-06,67.05637,13585.78,0.2732239,9.536743E-07,0,54.70605,0.1,0.1,0.1,0
5.292075E-06,67.06737,13588.01,0.2732849,9.536743E-07,0,54.72266,0.1,0.1,0.1,0
5.292075E-06,67.07784,13590.13,0.2733765,9.536743E-07,0,54.73975,0.1,0.1,0.1,0
5.292075E-06,67.08642,13591.87,0.2734833,9.536743E-07,0,54.75684,0.1,0.1,0.1,0
5.292075E-06,67.0957,13593.75,0.2735291,9.536743E-07,0,54.77393,0.1,0.1,0.1,0
5.292075E-06,67.10883,13596.41,0.2736206,9.536743E-07,0,54.79102,0.1,0.1,0.1,0
5.292075E-06,67.11845,13598.36,0.2737274,9.536743E-07,0,54.80811,0.1,0.1,0.1,0
0,67.12788,13600.27,0.2738342,0,0,54.82471,0.1,0.1,0.1,0
0,67.13682,13602.08,0.27388,0,0,54.8418,0.1,0.1,0.1,0
0,67.1459,13603.92,0.2739716,0,0,54.85889,0.1,0.1,0.1,0
-5.292075E-06,67.16169,13607.12,0.2740784,-9.536743E-07,0,54.87598,0.1,0.1,0.1,0
-5.292075E-06,67.17373,13609.56,0.2741699,-9.536743E-07,0,54.89307,0.1,0.1,0.1,0
0,67.18652,13612.15,0.274231,0,0,54.90967,0.1,0.1,0.1,0
0,67.19373,13613.61,0.2743225,0,0,54.92676,0.1,0.1,0.1,0
0,67.20132,13615.15,0.2744293,0,0,54.94385,0.1,0.1,0.1,0
0,67.21085,13617.08,0.2744751,0,0,54.96094,0.1,0.1,0.1,0
0,67.21919,13618.77,0.2745819,0,0,54.97803,0.1,0.1,0.1,0
-5.292075E-06,67.23025,13621.01,0.2746735,-9.536743E-07,0,54.99512,0.1,0.1,0.1,0
-5.292075E-06,67.23879,13622.74,0.2747345,-9.536743E-07,0,55.01172,0.1,0.1,0.1,0
-5.292075E-06,67.25113,13625.24,0.274826,-9.536743E-07,0,55.02881,0.1,0.1,0.1,0
-5.292075E-06,67.26233,13627.51,0.2749329,-9.536743E-07,0,55.0459,0.1,0.1,0.1,0
-5.292075E-06,67.27324,13629.72,0.2750244,-9.536743E-07,0,55.06299,0.1,0.1,0.1,0
-1.058415E-05,67.28371,13631.84,0.2750702,-1.907349E-06,0,55.08008,0.1,0.1,0.1,0
-1.058415E-05,67.28992,13633.1,0.275177,-1.907349E-06,0,55.09668,0.1,0.1,0.1,0
-1.058415E-05,67.30202,13635.55,0.2752228,-1.907349E-06,0,55.11377,0.1,0.1,0.1,0
-1.058415E-05,67.31055,13637.28,0.2753296,-1.907349E-06,0,55.13086,0.1,0.1,0.1,0
-1.058415E-05,67.32343,13639.89,0.2754211,-1.907349E-06,0,55.14795,0.1,0.1,0.1,0
-1.058415E-05,67.33302,13641.83,0.275528,-1.907349E-06,0,55.16504,0.1,0.1,0.1,0
-1.058415E-05,67.34061,13643.37,0.2755737,-1.907349E-06,0,55.18213,0.1,0.1,0.1,0
-1.719925E-05,67.35265,13645.81,0.2756805,-3.099442E-06,0,55.19873,0.1,0.1,0.1,0
-2.249132E-05,67.36258,13647.82,0.2757721,-4.053116E-06,0,55.21582,0.1,0.1,0.1,0
-2.249132E-05,67.3765,13650.64,0.2758789,-4.053116E-06,0,55.23291,0.1,0.1,0.1,0
-2.77834E-05,67.38543,13652.45,0.2759247,-5.00679E-06,0,55.25,0.1,0.1,0.1,0
-2.77834E-05,67.39516,13654.42,0.2760315,-5.00679E-06,0,55.26709,0.1,0.1,0.1,0
-2.77834E-05,67.40606,13656.63,0.276123,-5.00679E-06,0,55.28369,0.1,0.1,0.1,0
-2.77834E-05,67.41697,13658.84,0.2762299,-5.00679E-06,0,55.30078,0.1,0.1,0.1,0
-2.77834E-05,67.43098,13661.68,0.2763214,-5.00679E-06,0,55.31787,0.1,0.1,0.1,0
-2.77834E-05,67.44032,13663.57,0.2763824,-5.00679E-06,0,55.33496,0.1,0.1,0.1,0
-2.77834E-05,67.44994,13665.52,0.276474,-5.00679E-06,0,55.35205,0.1,0.1,0.1,0
-2.77834E-05,67.45764,13667.08,0.2765198,-5.00679E-06,0,55.36914,0.1,0.1,0.1,0
-2.77834E-05,67.46529,13668.63,0.2766266,-5.00679E-06,0,55.38574,0.1,0.1,0.1,0
-2.249132E-05,67.47487,13670.57,0.2767334,-4.053116E-06,0,55.40283,0.1,0.1,0.1,0
-2.77834E-05,67.48173,13671.96,0.2767792,-5.00679E-06,0,55.41992,0.1,0.1,0.1,0
-2.77834E-05,67.49076,13673.79,0.2768707,-5.00679E-06,0,55.43701,0.1,0.1,0.1,0
-2.77834E-05,67.49944,13675.55,0.2769318,-5.00679E-06,0,55.4541,0.1,0.1,0.1,0
-3.042943E-05,67.50991,13677.67,0.2770233,-5.483627E-06,0,55.4707,0.1,0.1,0.1,0
-2.77834E-05,67.522,13680.12,0.2771301,-5.00679E-06,0,55.48779,0.1,0.1,0.1,0
-2.77834E-05,67.53355,13682.46,0.2772217,-5.00679E-06,0,55.50488,0.1,0.1,0.1,0
-2.77834E-05,67.5454,13684.86,0.2773285,-5.00679E-06,0,55.52197,0.1,0.1,0.1,0
-2.77834E-05,67.55463,13686.73,0.2773743,-5.00679E-06,0,55.53906,0.1,0.1,0.1,0
-2.77834E-05,67.56277,13688.38,0.2774811,-5.00679E-06,0,55.55566,0.1,0.1,0.1,0
-2.77834E-05,67.57101,13690.05,0.2775269,-5.00679E-06,0,55.57275,0.1,0.1,0.1,0
-2.77834E-05,67.58025,13691.92,0.2776337,-5.00679E-06,0,55.58984,0.1,0.1,0.1,0
-2.77834E-05,67.59007,13693.91,0.2777252,-5.00679E-06,0,55.60693,0.1,0.1,0.1,0
-2.77834E-05,67.5989,13695.7,0.277771,-5.00679E-06,0,55.62402,0.1,0.1,0.1,0
-2.77834E-05,67.60877,13697.7,0.2778778,-5.00679E-06,0,55.64111,0.1,0.1,0.1,0
-2.77834E-05,67.61691,13699.35,0.2779694,-5.00679E-06,0,55.65771,0.1,0.1,0.1,0
-2.77834E-05,67.62698,13701.39,0.2780304,-5.00679E-06,0,55.6748,0.1,0.1,0.1,0
-2.77834E-05,67.6376,13703.54,0.2781219,-5.00679E-06,0,55.69189,0.1,0.1,0.1,0
-2.77834E-05,67.64772,13705.59,0.2782288,-5.00679E-06,0,55.70898,0.1,0.1,0.1,0
-2.77834E-05,67.65917,13707.91,0.2783203,-5.00679E-06,0,55.72607,0.1,0.1,0.1,0
-2.77834E-05,67.66879,13709.86,0.2783813,-5.00679E-06,0,55.74268,0.1,0.1,0.1,0
-2.77834E-05,67.67807,13711.74,0.2784729,-5.00679E-06,0,55.75977,0.1,0.1,0.1,0
-3.042943E-05,67.68705,13713.56,0.2785797,-5.483627E-06,0,55.77686,0.1,0.1,0.1,0
-3.042943E-05,67.69639,13715.45,0.2786255,-5.483627E-06,0,55.79395,0.1,0.1,0.1,0
-3.042943E-05,67.70961,13718.13,0.2787323,-5.483627E-06,0,55.81104,0.1,0.1,0.1,0
-3.042943E-05,67.71958,13720.15,0.2788239,-5.483627E-06,0,55.82813,0.1,0.1,0.1,0
-3.042943E-05,67.72911,13722.08,0.2788696,-5.483627E-06,0,55.84473,0.1,0.1,0.1,0
-3.042943E-05,67.73647,13723.57,0.2789764,-5.483627E-06,0,55.86182,0.1,0.1,0.1,0
-3.572151E-05,67.74431,13725.16,0.2790222,-6.437302E-06,0,55.87891,0.1,0.1,0.1,0
-3.572151E-05,67.75443,13727.21,0.279129,-6.437302E-06,0,55.896,0.1,0.1,0.1,0
-3.572151E-05,67.76455,13729.26,0.2792206,-6.437302E-06,0,55.91309,0.1,0.1,0.1,0
-3.572151E-05,67.77505,13731.39,0.2793274,-6.437302E-06,0,55.92969,0.1,0.1,0.1,0
-3.572151E-05,67.78424,13733.25,0.2793732,-6.437302E-06,0,55.94678,0.1,0.1,0.1,0
-3.572151E-05,67.79633,13735.7,0.27948,-6.437302E-06,0,55.96387,0.1,0.1,0.1,0
-3.572151E-05,67.80779,13738.02,0.2795715,-6.437302E-06,0,55.98096,0.1,0.1,0.1,0
-4.101358E-05,67.81879,13740.25,0.2796783,-7.390976E-06,0,55.99805,0.1,0.1,0.1,0
-4.101358E-05,67.82906,13742.33,0.2797241,-7.390976E-06,0,56.01514,0.1,0.1,0.1,0
-4.101358E-05,67.83839,13744.22,0.2798309,-7.390976E-06,0,56.03174,0.1,0.1,0.1,0
-4.101358E-05,67.84984,13746.54,0.2799225,-7.390976E-06,0,56.04883,0.1,0.1,0.1,0
-4.101358E-05,67.8604,13748.68,0.2800293,-7.390976E-06,0,56.06592,0.1,0.1,0.1,0
-4.101358E-05,67.86978,13750.58,0.2800751,-7.390976E-06,0,56.08301,0.1,0.1,0.1,0
-4.101358E-05,67.87965,13752.58,0.2801819,-7.390976E-06,0,56.1001,0.1,0.1,0.1,0
-4.101358E-05,67.88922,13754.52,0.2802734,-7.390976E-06,0,56.1167,0.1,0.1,0.1,0
-4.762868E-05,67.89969,13756.64,0.2803192,-8.583069E-06,0,56.13379,0.1,0.1,0.1,0
-4.762868E-05,67.90916,13758.56,0.280426,-8.583069E-06,0,56.15088,0.1,0.1,0.1,0
-4.762868E-05,67.91998,13760.75,0.2805328,-8.583069E-06,0,56.16797,0.1,0.1,0.1,0
-4.762868E-05,67.93098,13762.98,0.2806244,-8.583069E-06,0,56.18506,0.1,0.1,0.1,0
-4.762868E-05,67.94199,13765.21,0.2806702,-8.583069E-06,0,56.20166,0.1,0.1,0.1,0
-4.762868E-05,67.95216,13767.27,0.280777,-8.583069E-06,0,56.21875,0.1,0.1,0.1,0
-4.762868E-05,67.95927,13768.71,0.2808228,-8.583069E-06,0,56.23584,0.1,0.1,0.1,0
-4.762868E-05,67.97066,13771.02,0.2809296,-8.583069E-06,0,56.25293,0.1,0.1,0.1,0
-4.762868E-05,67.98251,13773.42,0.2810211,-8.583069E-06,0,56.27002,0.1,0.1,0.1,0
-4.101358E-05,67.99519,13775.99,0.2811279,-7.390976E-06,0,56.28711,0.1,0.1,0.1,0
-4.101358E-05,68.00551,13778.08,0.2812195,-7.390976E-06,0,56.30371,0.1,0.1,0.1,0
-4.101358E-05,68.01336,13779.67,0.2812805,-7.390976E-06,0,56.3208,0.1,0.1,0.1,0
-4.101358E-05,68.02283,13781.59,0.2813721,-7.390976E-06,0,56.33789,0.1,0.1,0.1,0
-4.101358E-05,68.03177,13783.4,0.2814789,-7.390976E-06,0,56.35498,0.1,0.1,0.1,0
-4.101358E-05,68.04382,13785.84,0.2815247,-7.390976E-06,0,56.37207,0.1,0.1,0.1,0
-4.101358E-05,68.05354,13787.81,0.2816315,-7.390976E-06,0,56.38867,0.1,0.1,0.1,0
-3.572151E-05,68.06001,13789.12,0.2816772,-6.437302E-06,0,56.40576,0.1,0.1,0.1,0
-4.101358E-05,68.0681,13790.76,0.2817688,-7.390976E-06,0,56.42285,0.1,0.1,0.1,0
-4.101358E-05,68.07664,13792.49,0.2818756,-7.390976E-06,0,56.43994,0.1,0.1,0.1,0
-3.572151E-05,68.08887,13794.97,0.2819824,-6.437302E-06,0,56.45703,0.1,0.1,0.1,0
-4.101358E-05,68.10018,13797.26,0.2820282,-7.390976E-06,0,56.47412,0.1,0.1,0.1,0
-4.101358E-05,68.11069,13799.39,0.2821198,-7.390976E-06,0,56.49072,0.1,0.1,0.1,0
-4.101358E-05,68.12056,13801.39,0.2822266,-7.390976E-06,0,56.50781,0.1,0.1,0.1,0
-4.101358E-05,68.13305,13803.92,0.2823181,-7.390976E-06,0,56.5249,0.1,0.1,0.1,0
-4.101358E-05,68.14777,13806.9,0.2824249,-7.390976E-06,0,56.54199,0.1,0.1,0.1,0
-4.101358E-05,68.15916,13809.21,0.2825317,-7.390976E-06,0,56.55908,0.1,0.1,0.1,0
-4.101358E-05,68.17116,13811.64,0.2825775,-7.390976E-06,0,56.57568,0.1,0.1,0.1,0
-4.101358E-05,68.17708,13812.84,0.2826691,-7.390976E-06,0,56.59277,0.1,0.1,0.1,0
-4.101358E-05,68.18404,13814.25,0.2827301,-7.390976E-06,0,56.60986,0.1,0.1,0.1,0
-4.101358E-05,68.19238,13815.94,0.2828217,-7.390976E-06,0,56.62695,0.1,0.1,0.1,0
-4.101358E-05,68.20122,13817.73,0.2829285,-7.390976E-06,0,56.64404,0.1,0.1,0.1,0
-4.101358E-05,68.2137,13820.26,0.2829742,-7.390976E-06,0,56.66113,0.1,0.1,0.1,0
-3.572151E-05,68.22289,13822.12,0.2830811,-6.437302E-06,0,56.67773,0.1,0.1,0.1,0
-3.572151E-05,68.2331,13824.19,0.2831726,-6.437302E-06,0,56.69482,0.1,0.1,0.1,0
-3.572151E-05,68.24179,13825.95,0.2832184,-6.437302E-06,0,56.71191,0.1,0.1,0.1,0
-3.572151E-05,68.25097,13827.81,0.2833252,-6.437302E-06,0,56.729,0.1,0.1,0.1,0
-3.572151E-05,68.26187,13830.02,0.283432,-6.437302E-06,0,56.74609,0.1,0.1,0.1,0
-3.572151E-05,68.27219,13832.11,0.2835236,-6.437302E-06,0,56.7627,0.1,0.1,0.1,0
-3.572151E-05,68.2833,13834.36,0.2835693,-6.437302E-06,0,56.77979,0.1,0.1,0.1,0
-3.572151E-05,68.2911,13835.94,0.2836761,-6.437302E-06,0,56.79688,0.1,0.1,0.1,0
-3.572151E-05,68.29958,13837.66,0.2837219,-6.437302E-06,0,56.81396,0.1,0.1,0.1,0
-3.572151E-05,68.30694,13839.15,0.2838287,-6.437302E-06,0,56.83105,0.1,0.1,0.1,0
-3.042943E-05,68.31681,13841.15,0.2839203,-5.483627E-06,0,56.84766,0.1,0.1,0.1,0
-3.572151E-05,68.32762,13843.34,0.2839813,-6.437302E-06,0,56.86475,0.1,0.1,0.1,0
-3.572151E-05,68.33887,13845.62,0.2840729,-6.437302E-06,0,56.88184,0.1,0.1,0.1,0
-3.572151E-05,68.35101,13848.08,0.2841797,-6.437302E-06,0,56.89893,0.1,0.1,0.1,0
-4.101358E-05,68.3599,13849.88,0.2842712,-7.390976E-06,0,56.91602,0.1,0.1,0.1,0
-4.101358E-05,68.36962,13851.85,0.284317,-7.390976E-06,0,56.93311,0.1,0.1,0.1,0
-4.101358E-05,68.37737,13853.42,0.2844238,-7.390976E-06,0,56.94971,0.1,0.1,0.1,0
-3.572151E-05,68.38557,13855.08,0.2845306,-6.437302E-06,0,56.9668,0.1,0.1,0.1,0
-3.572151E-05,68.39326,13856.64,0.2845764,-6.437302E-06,0,56.98389,0.1,0.1,0.1,0
-3.572151E-05,68.40131,13858.27,0.284668,-6.437302E-06,0,57.00098,0.1,0.1,0.1,0
-3.572151E-05,68.41113,13860.26,0.284729,-6.437302E-06,0,57.01807,0.1,0.1,0.1,0
-3.572151E-05,68.42243,13862.55,0.2848206,-6.437302E-06,0,57.03467,0.1,0.1,0.1,0
-3.042943E-05,68.43305,13864.7,0.2849274,-5.483627E-06,0,57.05176,0.1,0.1,0.1,0
-3.042943E-05,68.44282,13866.68,0.2850189,-5.483627E-06,0,57.06885,0.1,0.1,0.1,0
-3.042943E-05,68.45388,13868.92,0.28508,-5.483627E-06,0,57.08594,0.1,0.1,0.1,0
-3.042943E-05,68.4671,13871.6,0.2851715,-5.483627E-06,0,57.10303,0.1,0.1,0.1,0
-2.77834E-05,68.48067,13874.35,0.2852783,-5.00679E-06,0,57.12012,0.1,0.1,0.1,0
-2.77834E-05,68.49144,13876.53,0.2853699,-5.00679E-06,0,57.13672,0.1,0.1,0.1,0
-2.77834E-05,68.50047,13878.36,0.2854309,-5.00679E-06,0,57.15381,0.1,0.1,0.1,0
-2.77834E-05,68.5098,13880.25,0.2855225,-5.00679E-06,0,57.1709,0.1,0.1,0.1,0
-2.249132E-05,68.51962,13882.24,0.2856293,-4.053116E-06,0,57.18799,0.1,0.1,0.1,0
-2.77834E-05,68.5286,13884.06,0.2857208,-5.00679E-06,0,57.20508,0.1,0.1,0.1,0
-2.249132E-05,68.5369,13885.74,0.2857666,-4.053116E-06,0,57.22168,0.1,0.1,0.1,0
-2.249132E-05,68.54371,13887.12,0.2858734,-4.053116E-06,0,57.23877,0.1,0.1,0.1,0
-2.249132E-05,68.55259,13888.92,0.2859192,-4.053116E-06,0,57.25586,0.1,0.1,0.1,0
-2.249132E-05,68.56394,13891.22,0.286026,-4.053116E-06,0,57.27295,0.1,0.1,0.1,0
-2.249132E-05,68.57603,13893.67,0.2861176,-4.053116E-06,0,57.29004,0.1,0.1,0.1,0
-2.249132E-05,68.58838,13896.17,0.2862244,-4.053116E-06,0,57.30713,0.1,0.1,0.1,0
-1.719925E-05,68.59924,13898.37,0.2863312,-3.099442E-06,0,57.32373,0.1,0.1,0.1,0
-2.249132E-05,68.61034,13900.62,0.286377,-4.053116E-06,0,57.34082,0.1,0.1,0.1,0
-2.249132E-05,68.62051,13902.68,0.2864685,-4.053116E-06,0,57.35791,0.1,0.1,0.1,0
-1.719925E-05,68.63068,13904.74,0.2865753,-3.099442E-06,0,57.375,0.1,0.1,0.1,0
-1.719925E-05,68.64129,13906.89,0.2866669,-3.099442E-06,0,57.39209,0.1,0.1,0.1,0
-1.058415E-05,68.65012,13908.68,0.2867279,-1.907349E-06,0,57.40869,0.1,0.1,0.1,0
-1.058415E-05,68.65994,13910.67,0.2868195,-1.907349E-06,0,57.42578,0.1,0.1,0.1,0
-1.058415E-05,68.66913,13912.53,0.2868805,-1.907349E-06,0,57.44287,0.1,0.1,0.1,0
-1.058415E-05,68.67944,13914.62,0.286972,-1.907349E-06,0,57.45996,0.1,0.1,0.1,0
-1.058415E-05,68.6908,13916.92,0.2870789,-1.907349E-06,0,57.47705,0.1,0.1,0.1,0
-1.058415E-05,68.70027,13918.84,0.2871704,-1.907349E-06,0,57.49414,0.1,0.1,0.1,0
-1.058415E-05,68.71024,13920.86,0.2872314,-1.907349E-06,0,57.51074,0.1,0.1,0.1,0
-1.058415E-05,68.71957,13922.75,0.287323,-1.907349E-06,0,57.52783,0.1,0.1,0.1,0
-1.058415E-05,68.73038,13924.94,0.2874298,-1.907349E-06,0,57.54492,0.1,0.1,0.1,0
-1.058415E-05,68.7409,13927.07,0.2875214,-1.907349E-06,0,57.56201,0.1,0.1,0.1,0
-5.292075E-06,68.75056,13929.03,0.2875671,-9.536743E-07,0,57.5791,0.1,0.1,0.1,0
-5.292075E-06,68.7593,13930.8,0.287674,-9.536743E-07,0,57.5957,0.1,0.1,0.1,0
-5.292075E-06,68.76858,13932.68,0.2877808,-9.536743E-07,0,57.61279,0.1,0.1,0.1,0
-5.292075E-06,68.7794,13934.87,0.2878265,-9.536743E-07,0,57.62988,0.1,0.1,0.1,0
-5.292075E-06,68.78986,13936.99,0.2879181,-9.536743E-07,0,57.64697,0.1,0.1,0.1,0
-5.292075E-06,68.80057,13939.16,0.2880249,-9.536743E-07,0,57.66406,0.1,0.1,0.1,0
-5.292075E-06,68.81073,13941.22,0.2880707,-9.536743E-07,0,57.68066,0.1,0.1,0.1,0
-5.292075E-06,68.82036,13943.17,0.2881775,-9.536743E-07,0,57.69775,0.1,0.1,0.1,0
-1.058415E-05,68.83038,13945.2,0.288269,-1.907349E-06,0,57.71484,0.1,0.1,0.1,0
-1.058415E-05,68.83877,13946.9,0.2883759,-1.907349E-06,0,57.73193,0.1,0.1,0.1,0
-5.292075E-06,68.8477,13948.71,0.2884216,-9.536743E-07,0,57.74902,0.1,0.1,0.1,0
-1.058415E-05,68.85658,13950.51,0.2885284,-1.907349E-06,0,57.76611,0.1,0.1,0.1,0
-1.058415E-05,68.8671,13952.64,0.28862,-1.907349E-06,0,57.78271,0.1,0.1,0.1,0
-1.058415E-05,68.87949,13955.15,0.288681,-1.907349E-06,0,57.7998,0.1,0.1,0.1,0
